,x
COMMD1,0.0441790380539189
QRSL1,0.044128458514674
DYNC1H1,0.044116725142775
TXN2,0.0440057644341643
PPHLN1,0.0438918985383694
ANKHD1,0.043858543633668
STMN1,0.0435886964488397
NDUFB11,0.04352512090761
PPP1R7,0.0434600977413453
COPRS,0.0432099491719384
SCO1,0.0430994353538559
NHP2,0.0430445475878578
PPID,0.0428993150305814
IPO9,0.0428085033571364
SFXN4,0.0423749756765197
TRIP4,0.0421740673467248
ZFP14_HUMAN;ZFP30_HUMAN;ZFP82_HUMAN;ZNF30_HUMAN;ZNF461_HUMAN;Zfp14_MOUSE;Zfp82,0.0418981166046315
MRPS25,0.0418118269528271
PRRC2B,0.0416856678455275
MPC2,0.0416240154891696
MRPS27,0.0414416999594707
MRPS17,0.0411106058719355
CTTN,0.0409317514437113
USP14,0.040904610259858
PSMB3,0.0403681299583063
SLC25A12,0.040333155824225
SUMO3_HUMAN;Sumo3,0.0402345381398206
ABI1,0.0399990415302298
IDH3A,0.0399191522886042
EIF2B3,0.0398979998947979
TRMT10C,0.0398402684854382
PEF1,0.0398310581163237
TUBA4B,0.0398291179448336
FAF2,0.0396838753692847
GLTP,0.0396666889756681
MTHFS,0.0394844569914277
PMPCB,0.039463173243945
PPP4C,0.0393977213866741
ANKRD30A_HUMAN;ANKRD30B,0.0393450112525073
PSMD13,0.0392432606971376
GABARAP,0.038545804346132
C18orf32,0.0384203785094428
KRIT1,0.0384084626342194
PRMT7,0.0381785568539712
RAD23A,0.0376975447810288
FAM120A,0.0376792736283349
TSEN54,0.0375540524387112
CAPZA1,0.0374970282652356
BAD,0.0374928187838925
WASHC2A,0.0373003239479175
DDI2,0.03687165351079
EVPL,0.0368494266708623
FUBP3,0.0364763511465611
PCBD2,0.036414458288565
TRAF6,0.0361671932438732
UEVLD,0.0360161342320495
DBR1,0.0359787066717843
COX6A1,0.035840746936028
PDLIM7,0.0358170826221382
TIAL1,0.0357033919884699
KNTC1,0.0351204545941783
HNRNPA0,0.0349437510418547
FCHO2,0.0347479788054237
PPP1R8,0.0340722308284462
SRM,0.0339534654301836
TMEM106B,0.0338688049046354
ZW10,0.033858877422059
PRKAR2A,0.0337164445733116
ATIC,0.0336575430160515
BZW2,0.0336268504029356
VPS28,0.0332334104236125
PSMB7,0.0331487700627378
SARNP,0.0330413659512736
INTS4,0.0327937065074231
PAK4,0.0327887971576821
MRPS35,0.0327068374951693
QARS1,0.0326647412681673
DHPS,0.0323140276748894
TOMM20,0.0322964698538861
MAPK1IP1L,0.0322924693526332
TAF6,0.0321979506901187
TMEM33,0.0318870667360578
HRAS,0.0316232202298572
PPP6C,0.0314667061881941
COX6C,0.0313375046494109
ARHGEF11,0.0313119551811525
RABL6,0.0312401802082007
LAP3,0.0310535709169315
SSR4,0.0310118650786215
ASAP2,0.0307884455222514
VMP1,0.0307622565920589
DDX19A,0.0306967315307425
AHNAK2,0.0306898155614697
TSG101,0.0305690178329137
PABPN1,0.0304341895775835
EPHA2,0.0303213911161642
CAPNS1,0.0301230166526238
MYCBP,0.0299214669904906
EIF4ENIF1,0.0299037778301532
STAT2,0.0297979725310569
TOMM40,0.0297598395143233
VIRMA,0.0297519552384955
NELFB,0.0297445236713365
COX5B,0.0292914432676383
RANBP1,0.0292406117862427
AP1S1,0.0292068795603022
HEATR6,0.0290823364376642
ATP5MJ,0.0290717127883795
MYL12A,0.0288551942481376
NME2P1,0.0288533284896282
MICOS13,0.0285416776882705
MGAT2,0.0285158723478602
LMNA,0.0284820919173043
MRPS11,0.0281816222121023
NABP2,0.0281378572712931
PSMC5,0.0277910242867989
NT5DC1,0.027443587917805
LIPA,0.0274374634243237
ATP6V1A,0.0274262917277355
SHMT2,0.0272844151098646
WDR89,0.0272380052604753
TPP2,0.0271937003137346
HACD2,0.0270443637547313
SLAIN2,0.0269942796944633
TUBB,0.0266985480612263
NMT1,0.0266209845468026
ELF1,0.0265560781868324
SMAP2,0.0264490361385441
USP47,0.0263136108646371
OCIAD1,0.0260549538069448
RAB7A,0.0257313790388984
SNX8,0.0256847171273833
POLD2,0.0254764802171259
CNNM4,0.025389750809456
MRPL46,0.0253158099683688
LRRC41,0.0252014027309535
CUTC,0.0251075498342104
SLC3A2,0.0251011452187626
EEFSEC,0.02504742023185
KIAA1522,0.0250094139161341
ZMYND8,0.0250090212563663
SPCS1,0.0249304153206893
NSFL1C,0.0248295607070403
ANXA7,0.0245017486423329
GYG1,0.024437875426333
NDUFA8,0.0241513580249766
EEPD1,0.0240358272091541
NPLOC4,0.0240156141623622
TRMT11,0.0239927920889826
ZNF638,0.0239685599612578
COPA,0.0239593211378413
TASOR,0.0235248313476255
SNX12,0.0233612031558401
NUP58,0.0232888193372673
ARL2,0.0230517096441325
JPT2,0.0230510499978607
TRNT1,0.0230364263836407
PTCD3,0.0229788630167675
STK24,0.0229737449331182
PSMA1,0.0226232325059961
OPA1,0.0225677915806273
NEU1,0.0224712707845818
CCDC6,0.0219747773473777
YWHAZ,0.0219181936520378
CAD,0.0218716674620829
RPA3,0.0218471606604353
MAP2K2,0.0218165420782377
PCBD1,0.021803888069357
LYPLA1,0.0217173080710751
SLC12A7,0.0214365834031618
RBMX,0.0212309529405381
TMEM97,0.0211500229307795
MPHOSPH6,0.0210145158887869
EHMT2,0.0209854485171945
CRYBG3,0.0207569305766384
GOSR2,0.0205841826577853
POGLUT1,0.02034878296719
SYNCRIP,0.0199365068873583
CNN2,0.0198834311238194
MRE11,0.0198632217094072
AFG2B,0.0198112387769847
DNAAF5,0.0196461089359801
MFN2,0.0195034824763063
MRPL42,0.0194520145894224
BLTP3B,0.019288893556535
MYO19,0.0192032162925564
ACTN4,0.0190817781273189
PIK3C2A,0.0186212610624281
BAG5,0.0185020376717127
PSMD14,0.0184199209412164
TP53BP1,0.0183540143021794
RAD23B,0.0183188166183363
TAF15,0.0182879661291757
ITGB1,0.0182375632401168
FDX1,0.0179501013362895
TCEAL4,0.0179459344520474
C19orf25,0.0179233408923523
OR1F2P,0.0178040723222956
PUS7,0.0175683532627851
GTF2H4,0.0173872235816681
PPME1,0.0173387308810717
RTKN,0.0172812098061996
RAP2A_HUMAN;Rap2a,0.0172645449458919
COX20,0.017085606557032
CALD1,0.0170241240285129
MAT2B,0.0169596666418492
EIF2B5,0.0168699652238473
ADAR,0.0166243584602555
PICALM,0.0166099390892498
DCUN1D1,0.0162582512397265
PSMD8,0.0162329450255392
CFAP91,0.0160556529418834
NELFCD,0.0160079463758898
PRKCI,0.0159986196983581
MRM3,0.0159727142402133
NME4,0.0159081791155913
CALR3,0.0158788452338712
XPO1,0.0158405143604696
ERLIN1,0.0157623403351721
NDUFS5,0.0156152059251369
UBR1,0.015578613068076
CAPZB,0.015511351133366
PKN1,0.0154895244517661
GLRX,0.0154831158002722
DBN1,0.0154256634764778
DNAJA3,0.0153852919582498
TSN,0.01530531095122
CLIC4,0.015280669823273
ADK,0.0152471313307956
ACYP1,0.0150663148895767
ARV1,0.0150453001603488
POMP,0.014858521506774
RARS2,0.0146533937971043
PLD3,0.0143750865928531
MYG1,0.0143672983249203
THUMPD1,0.014333816826273
SEC23IP,0.0139187202851474
COPS7B,0.0137772580576367
PRKD2_HUMAN;Prkd2,0.0137419937829542
MRPS15,0.0135547504262234
AIMP1,0.0132838266327866
CEP131,0.0132791196810231
WWTR1,0.0127262838442768
SCRIB,0.0125791194245224
ERC1,0.0125304097848407
CHCHD4,0.0121884518346249
IRGQ,0.0121415228549502
SHC1,0.0121080226887251
RARS1,0.0120445516376648
AGPS,0.0120381637641955
RBM10,0.0114797402646651
SCAMP3,0.0110107070420504
GAK,0.0108438349052165
THG1L,0.0108249332904968
EEF1AKMT2,0.010335372663036
TOLLIP,0.0102714327493274
MRPL2,0.0102385343157962
ME1,0.010186077507452
C5orf24,0.0100459415072294
NUDT19,0.0100290785344441
GDI2,0.00987714328816125
PSMA2,0.0097767269271003
PHF3,0.00964952755009918
GFPT1,0.00958935575899744
RUVBL1,0.00954202099206825
COMMD4,0.00946111073707456
STK25,0.00944501192988056
VAMP8,0.0094395279339814
L3HYPDH,0.009401768825267
IRF2BP1,0.00931361877579917
PLP2,0.00915125003164974
LACTB2,0.00877284756391816
GALE,0.00835621264448605
DHX57,0.00831585743130248
RBM33,0.00828897583117083
GGPS1,0.00801190527534246
ZFPL1,0.00799750648569031
RECQL,0.00785170001306668
PEA15,0.00756860717930863
CHAMP1,0.00754909291118011
DYNC1I2,0.00690347809030811
GMIP,0.00677740939966398
SNX27,0.00661327678206547
CC2D1A,0.00655627919813639
TFG,0.00651372927385196
MED18_HUMAN;Med18,0.00628817313250352
GNE,0.00628742204742139
RNF214,0.00621078777912842
PPP5C,0.0061393672795802
CERT1,0.00612925258888808
ENO3,0.00606045877016115
COX17,0.00570073225390644
LRRC14,0.00562337511977518
ISOC1,0.00551782019927316
ACTBL2,0.00525265509396178
XPO4,0.0051775269008516
CASTOR2,0.00517568524645284
ACTN1,0.00501641938232211
PPP1R12C,0.00489527713873628
WDR18,0.00479190547599018
C3orf38,0.00473281156221361
DIS3,0.00429573073555645
ZNF460,0.00424446863558003
CSK,0.00392415845688987
UBAP2L,0.00380956889145523
TGOLN2,0.00380189731802005
YWHAE,0.00374976853477449
RBP7,0.00339894421281883
NTMT1,0.00334937707614813
ARMC8,0.00330850339926414
DNM1L,0.00287629701963965
NUP54,0.00259788148886386
SP9,0.00241122238494995
BPNT1,0.00222734848825823
VBP1,0.00220005158615066
CLIC1,0.00211384902858569
HEXIM1,0.00210364354090586
GOLGA2,0.00193906964689816
UBR4,0.00185094566773358
GIT2,0.00172232287220098
COL1A2,0.00167738590380395
NAA25,0.00163216916597619
KRT7,0.00150147905559095
ZYX,0.00150065005473721
CIRBP,0.00148585592529216
SRPRB,0.00128801990330984
ITPA,0.0011203763745975
DCTN3,0.00103956641692449
VPS37A,0.000962112519090397
PSMD9,0.000748567817648649
NDUFS7,0.000704187463906436
NAPA,0.000508094465914155
MRPS18B,0.000268428185140834
YARS2,6.79579322948598e-05
PALLD,-0.000470920110355877
C12orf57,-0.00052089349928508
THOC3,-0.000566135461646411
PDRG1,-0.000684644988716343
ABCC1,-0.000786352396836776
GRB2_HUMAN;Grb2,-0.000896963181709509
TUBAL3,-0.00135426620935419
PDCD6IP,-0.00160841197811123
PPFIA1,-0.00165534731075923
LRCH3,-0.0016572236171335
NDUFS3,-0.00205636452130875
BRK1,-0.00247907205447007
SPRY4,-0.00251808452204472
CEP41,-0.00256625677991096
MYOF,-0.00259981930001629
PITRM1,-0.00302812520216378
CCDC38,-0.0030848584565959
PSMC6,-0.00311134735602181
STAT5B,-0.00316910603838139
PDXDC1,-0.00317023340014799
PRKAB1,-0.00328656333764954
SAE1,-0.00337936161152186
EPN2,-0.00354801260918336
CREBBP,-0.00361559022535118
COMMD5,-0.00374794017830737
MRPS14,-0.00405388070918633
PLEC,-0.00424355636816998
SMG1,-0.00450897945484741
HSPA4,-0.00460834934432341
SHB,-0.00478129811232719
ASDURF,-0.00480538599416036
PMS2,-0.0049554294423686
EXOC5,-0.00500277247171255
AP3D1,-0.00501795035606634
CYFIP1,-0.00513539253762474
YY1,-0.00523105376201727
OGFR,-0.00546017810632193
SH3PXD2B,-0.00550622204536566
C1QBP,-0.00553050310508141
PARG,-0.00567657054897452
ZDHHC20,-0.00587351653112123
ENDOD1,-0.00615685307000291
CISD2,-0.0061703877184236
CCAR2,-0.00635789814873178
NMI,-0.00649995438950768
RAC1,-0.00657992531689899
VPS33A,-0.00665422184871289
COX7C,-0.0066864166177929
CAP2,-0.00670620831226643
ATP5MK,-0.0067195474901709
CLPP,-0.00683127926228622
SFN,-0.00699529274143984
SLC27A4,-0.00700043766865477
NCDN,-0.00701491709226332
POGZ,-0.00713281306447655
SLC16A1,-0.00720356380630349
ZBTB21,-0.00743733840169725
PEG10,-0.00755673844976101
ATP6AP2,-0.00756576282968524
TATDN1,-0.00771912631324057
USP5,-0.00783556816612219
HIP1R,-0.00806531911555552
B4GALT1,-0.00825987168424547
SEPHS1,-0.00831447234136107
NFU1,-0.00847582908302869
SYPL1,-0.00867420984230094
MZT2B,-0.00868993399766538
SEH1L,-0.00896820909153817
TDRKH,-0.00922268833530993
MTG1,-0.00949296219624429
USP4,-0.0096442045931866
OTUB1,-0.00974598179664454
VAV2,-0.00975968296808105
PRSS1,-0.00982731935597414
METTL3,-0.0102606762433268
MYL6,-0.0105366652412791
STRN,-0.0105926027875931
ACOT7,-0.0108650419285006
EIF2B4,-0.0108657842308268
TSC2,-0.0114089719119868
BIN1,-0.0115183997487982
KIF5B,-0.0116500499609273
KDM3B,-0.0116755270188449
RNF213,-0.0117005381211932
PDLIM5,-0.0117411548946116
VCP,-0.0121275366341074
RAB1B,-0.0123167919724416
NSDHL,-0.012718589714428
LDLR,-0.0131069809007691
WIPF2,-0.0132286089973199
BLVRA,-0.0132755220480014
PSMG3,-0.013372823060017
EOGT_HUMAN;Eogt,-0.0134066702357494
ZCCHC3,-0.0135007766451345
SPAST,-0.0139467162997668
IRAK1,-0.0139714886762583
ARPC1A,-0.0145623767619654
PARVB,-0.0145934579934526
PSAT1,-0.0146097315443008
TERF2IP,-0.014747439753009
DOCK7,-0.0148541597023311
FLAD1,-0.015454975427307
STAT1,-0.0156735529818945
FASN,-0.0157620118391222
ACP1,-0.0159662315985933
PHC3,-0.0160533151093567
ECPAS,-0.0160697439076962
PIK3R4,-0.0164951965642501
SIK3,-0.0169779748787882
C17orf75,-0.017039094324673
FLII,-0.0170533185175294
TUBGCP2,-0.0172982860965298
SH3GL1,-0.0176369839061365
RAB11FIP1_HUMAN;RAB11FIP2_HUMAN;Rab11fip1_MOUSE;Rab11fip2,-0.017983858746927
LSR,-0.0181803777512002
RRAS2,-0.0182092386638679
RPA2,-0.0182778222917399
IKBKG,-0.0186473723434375
SCFD1,-0.0186874475989534
FRYL,-0.0186972499974836
ELMO2,-0.0188328129269948
MANF,-0.0189057816513127
SRPRA,-0.0190428920734362
EPS15,-0.0191489683564932
THOC6,-0.0192342573396722
TXNRD1,-0.0196415176981652
ENAH,-0.019649590723148
CAP1,-0.0200174517124481
FOXRED1,-0.0202508873361609
KHDRBS3,-0.0203085827497489
PNPLA2,-0.0203247116540943
EPS15L1,-0.020559784063547
UBL4A,-0.0206081361741184
TRMT5,-0.0210180938543907
EIF2B2,-0.0210478290600733
TRIM32,-0.0214085546583185
TSNAX,-0.0215021818970023
BAG1,-0.0215499885393484
MRPS22,-0.0216538952390763
ARHGAP35,-0.0217110896793358
LIG3,-0.0220341436610383
CLASP1,-0.0222151013428693
GALNT7,-0.0225470798883975
BCL10,-0.0226780622701916
LSM7,-0.0227222360892227
MRI1,-0.0229101458684831
ACTA1,-0.0231049402354522
CAND2,-0.0234568468191725
TANC1,-0.0235490457666963
ARAF,-0.0235755244354934
SH3BGRL3,-0.0235910769212708
ANKRD44,-0.02375482590422
LSM4,-0.0238027433847634
STAMBP,-0.0239139569491833
ARFGEF2,-0.0241804578841425
PSMD10,-0.0244415148532298
PTPN12,-0.0245965100521452
TIMM8A,-0.0246388754842215
COX7B,-0.0248573454374892
TOM1,-0.0248695941768986
CUL3,-0.0249144916899127
DTYMK,-0.0249201031611044
RAPGEF6,-0.0251192103151539
FAM114A2,-0.0257362542930473
SUCLA2,-0.0257921821330633
SMYD5,-0.0261716577052624
LAMTOR3,-0.0264196655460651
CCM2,-0.0264418960310984
RINT1,-0.026973437339052
CAAP1,-0.0270072047734367
HNRNPUL1,-0.0270293526980403
RABEP2,-0.0272925530419137
DENR,-0.0273571185001451
MBD2,-0.0274261465184971
ELOVL5,-0.027696662122267
PRKACB,-0.0278483797262332
TBC1D8B,-0.0279924110338712
DNAJC17,-0.0280878079453188
PEX3,-0.0282389273609098
XPOT,-0.0283437537688123
PFN1,-0.0286492826858655
PIK3CB,-0.0286531180697658
COX5A,-0.0287363786451849
HMBS,-0.0289416391106379
LRRFIP1,-0.0290514242299267
GOSR1,-0.0290841562421598
SLMAP,-0.0291385054554887
GSK3A,-0.0294848523230655
GNB4,-0.0295034382734016
NFYB_HUMAN;Nfyb,-0.0296249410246539
PTBP3,-0.0297491285062854
OSBPL10,-0.0300785139050603
ADAM9,-0.0300909287123901
ACTR2,-0.0301082807983342
NUTF2,-0.0303343004544097
NANS,-0.0305884670466803
PMPCA,-0.030612458500638
ATP6V0A1,-0.030687379572413
CLMN,-0.0310210680644261
PHGDH,-0.0310733827979881
NDUFAB1,-0.0310920363891576
ATG5,-0.0313581537637653
SCRN3,-0.0315370859153248
VCL,-0.0315590137598996
ENSA,-0.0319046745470786
PEX6,-0.0319559025730705
PPP3CA,-0.0319894260515383
ZNF346,-0.032086303125233
PYM1,-0.0322389684522619
PRPS2_HUMAN;Prps2,-0.0322657787709844
PECR,-0.0325500730111834
GPRIN1,-0.0327824877076353
HS1BP3,-0.0327996403429367
SLK,-0.0329727263105539
GMPPB,-0.0330580128808542
PAK2,-0.0332477071986723
SYNJ2BP_HUMAN;Synj2bp,-0.0336691533273807
DPM3,-0.0337042715502207
PPP1R2,-0.0338517821052342
IREB2,-0.0339326710713017
PPP1R12A,-0.033984305189275
PPCS,-0.034040466564452
VPS35,-0.0340819308324853
NDUFAF1,-0.0342408162072481
PSMD3,-0.0342844450632462
SLC12A2,-0.0345613934400077
LBR,-0.0348100810318677
PHB2,-0.0348763783023749
AP3M1,-0.0349145674490856
TUT4,-0.0353600105612095
MFF,-0.0354280840785641
MSH3,-0.0357611346541873
MYO18A,-0.035786481763278
CIB1,-0.0360949474996488
SCPEP1,-0.036121024803613
PITPNA,-0.0362124575992588
CYP51A1,-0.0362707608780397
DCTN1,-0.0368338973418254
CTBP1,-0.0372497920805479
LRRFIP2,-0.0374238708275811
MAGED1,-0.0376659111461493
CALM3,-0.037846101769567
TIMMDC1,-0.0379761335417008
CHTOP,-0.0380321906165371
TOR1AIP2,-0.038246469798878
UBE3A,-0.0386651325981653
RPAP1,-0.0387728313086768
MAPK1,-0.0389594637029234
PEX19,-0.039039525139799
PPIE,-0.0390664160331013
ACTR3,-0.0396387295896687
EXOC1,-0.0401900059348748
PFKM,-0.0402253472197742
IMPA1,-0.0402264257903688
NISCH,-0.0404476723025979
FAM169A,-0.0407693168811036
UBR2,-0.0408804010507353
CENPV,-0.040893070779692
IFI35,-0.0409846208369231
PATJ,-0.0410813085041326
MRPS30,-0.0412992941477164
ZNF146,-0.0413154295143734
EIF2D,-0.0413513277504833
GTF2H3,-0.0415217280192479
MTERF3,-0.04165014075123
WBP2,-0.0417900989094981
PIP4K2C,-0.0418692152877469
PGP,-0.0419640243711719
NCOA7,-0.0420190493596557
TRAP1,-0.0424860441664308
HSD17B7,-0.0427076220971045
DDX6,-0.0427673620974467
UBA1,-0.0427877721427485
MTX2,-0.0430911356239463
YARS1,-0.0432234485397522
IQGAP1,-0.0433446831166862
RIPK1,-0.0433644339951478
CARM1,-0.0433654858047561
CDC23_HUMAN;Cdc23,-0.0433810084876569
MYO5A,-0.0434867130886794
UBQLN4,-0.0437422458320498
CHMP4A,-0.0437921278060713
RPA1,-0.0439025676241762
RABL3,-0.0440167398912052
VCPIP1,-0.0445631255299617
SAP130,-0.044761915400283
NIF3L1,-0.0449327580377989
TMEM230,-0.045130967899297
FBXO17,-0.0456585994798182
FKBP15,-0.0460862088336036
INPP4A,-0.0463723413829165
GALK2,-0.0467591394201108
LXN,-0.0469764121725085
PPP1R18,-0.0471396205344803
COQ6,-0.0471409786546459
KRAS,-0.0472859453060117
CS,-0.0473008590303046
GARS1,-0.0473930091124117
TECR,-0.0476358727984021
GRK2,-0.0476852358523203
RTN4,-0.0478102115853005
AHCTF1,-0.0478687297416016
OPTN,-0.0478805602017793
PTPA,-0.0480762193980908
SWAP70,-0.0483128719748294
RAB21,-0.0483162029350588
PPP6R1,-0.0484684599389702
DNAJC3,-0.0484814760488526
CHCHD3,-0.0485491066360098
TIMM44,-0.0485875844847463
TEX264,-0.0485984525105039
MOV10,-0.048730682630822
CD59,-0.0488018463745412
SMAD3,-0.0488265380257111
CCDC22,-0.0489378957534754
NFIC,-0.04896053586139
EXOC6,-0.0496398120918968
CC2D1B,-0.0496957952100168
LYPLAL1,-0.0497698583694834
PEX5,-0.0502601009142687
TRAF2,-0.0504121299706775
ALG1,-0.0505916327311589
TMEM14C,-0.050606912681797
PSMD5,-0.0508147404887858
OLA1,-0.0508523618011836
HSPA13,-0.0510587427033791
DPAGT1_HUMAN;Dpagt1,-0.0510757386150971
UBFD1,-0.0511082438821262
YIPF3,-0.051236590483299
ATF7,-0.0514887022602757
TMEM41A,-0.0516333289246553
MRM1,-0.0518344104999926
AGFG1,-0.0519638255148429
OTULIN,-0.0520226069761769
MBNL2,-0.0521986933108423
PUDP,-0.0523052624338121
INPP4B,-0.0524576119319491
CD2AP,-0.0528429807538728
CETN2,-0.0530412587581601
NARS1,-0.0533226198022838
ST13,-0.0534465926315129
NEFM,-0.0534730663448464
BRAP,-0.053571877671402
ANXA1,-0.0535825198903268
CCDC88A,-0.0536168688819458
GOLGA3,-0.0539002524926069
MYH10,-0.053968267231209
NDUFA5,-0.0542110400072602
ITGA1,-0.0543380996015514
GLG1,-0.0543906770463245
PHB1,-0.0544599925066365
SSBP4,-0.0544728003937998
BPGM,-0.0544978815309598
NMD3,-0.0545735413245829
STX8,-0.0548636570518362
VPS37C,-0.0549739231715378
TRIP13,-0.0552902508822974
DNAJB7,-0.0552916678107245
PAK1,-0.0554904704324848
DNLZ,-0.0557711193469856
EIF4G3,-0.0560129070076663
DDX1,-0.0562379674462079
MCRIP1,-0.0564828206298138
MOCS3,-0.0565267932243323
UBE2O,-0.0566712784943881
PIN4,-0.0569968218417642
VPS16,-0.0572449905079111
COA4,-0.0573179497111163
BROX,-0.05746697489176
GOPC,-0.0578780272739721
PARD6B,-0.0580440065560346
STUB1,-0.0582156240200398
FOXJ3,-0.058573482640913
EML1,-0.0588979814997685
AP1M1,-0.0590322267802357
MON2,-0.0591743477896109
RAC2,-0.0592709287056863
PTPN23,-0.0596243734808048
ITGA5,-0.0596359691626134
SEC24C,-0.0597722481200762
RABGGTA,-0.0599893321017255
SMARCAL1,-0.0599995013632757
ARMC1,-0.0604035306544333
MAP4K4,-0.0610671862417256
GCN1,-0.0615490983040203
SEPTIN10,-0.0618731623469913
CLPTM1L,-0.0620317040729788
RP2,-0.0622332075345362
RAB3D,-0.0622753903616697
DYNC1LI2,-0.0623739673168231
BCL2L13,-0.0623841474558375
RTCB,-0.0624075407846476
DHX32,-0.0624558377588436
HSPA9,-0.0626098017750216
NSF,-0.0626225442670254
RUFY1,-0.0626543206427712
DDX25,-0.062660718962519
ZFP91,-0.0632017668598088
SMARCC2,-0.0634892398193543
BABAM1,-0.0636719938397938
SHARPIN,-0.0637328097061705
BORCS6,-0.0639145715065617
HTRA2,-0.0639490627758299
CUL2,-0.0639947108016905
URI1,-0.0641813875396302
CUL1,-0.0645810529815378
SFXN3,-0.0645837131563383
DCAF11,-0.0646020130502762
TES,-0.0647341556197638
ROCK2,-0.0648257044981264
GGCX,-0.0650634760729787
TWF2,-0.0651795789667098
UQCRFS1,-0.0655258700969412
MSN,-0.0656249315797339
CNOT1,-0.0656727570666682
CRK,-0.065698857657285
ARHGEF10,-0.0658053274312884
M6PR,-0.0660413432181564
SSBP1,-0.0661542033527063
ASCC1,-0.0661608827909852
SRGAP2,-0.0661674398946808
PMF1,-0.0665385545645663
STXBP2,-0.0665561045872494
AKAP12,-0.0665643669724574
CPT1A,-0.0671148901156826
AP2S1,-0.0673052516206631
ACLY,-0.0675313978256291
PARP14,-0.0675928346415304
YTHDF1,-0.0676817893925943
ASCC2,-0.0679483664539013
ORC4,-0.0680033199259391
ARR3,-0.0680079496286332
NDUFAF2,-0.068166900019726
APEH,-0.0681776594868637
HINT1,-0.0681863412662231
TSPYL5,-0.0684014119506777
ACTR10,-0.0687678983707336
UCKL1,-0.0688354587140481
AP2M1,-0.0692014512348997
CFH,-0.0693064125058243
ARPC1B,-0.0693109361800808
RNH1,-0.0693946318773584
PLS3,-0.0694991122664597
HBS1L,-0.0698163522866473
ITSN1,-0.0700350089211099
PGD,-0.0701611525034807
USP28,-0.0708464832826365
SNRPC,-0.0708995065958682
TBK1,-0.071050540762716
SDF2,-0.0710795116577927
ZNFX1,-0.0713556333678618
ELP1,-0.071682684498839
ARPC2,-0.0717750081086947
VAC14,-0.0718892890909437
SIN3A,-0.0718903825459662
SEC24A,-0.0720679029798212
IMMT,-0.0722293692855054
SKIC8,-0.0724158430665867
TCF20,-0.0725004774174032
ADH5,-0.0727443081364143
CORO1B,-0.0728818582399811
ALDH18A1,-0.0728949206072294
SLC16A2,-0.0729023334334862
FUT11,-0.0730641672196803
DAZAP1,-0.073250099508801
OGA,-0.0733930469271478
RELA,-0.0735118602820748
PNMA2,-0.073855725036406
RBMS1,-0.0741860180064755
CACUL1,-0.0743313918854369
ARFIP1,-0.0744177634027494
PSMD6,-0.0744499679014652
TMSB4X,-0.074988303545787
RO60,-0.0750570654477976
NUMB_HUMAN;Numb,-0.0752464965427606
SYNM,-0.0755795854979198
NR3C1,-0.0757756211363052
MYH9,-0.0760588479233633
ABR,-0.0761825540260439
ANXA11,-0.0764656175135805
CDK5,-0.0768251549224495
PPM1F,-0.0773809197754147
TBCA,-0.0774712273875586
ARFGAP2,-0.0776081191520923
IGF2BP2,-0.0776295199310155
CNPY2,-0.077974313787152
LAMTOR1,-0.077989000860839
UBE2I,-0.0780390600247074
COX7A2,-0.0782209132610916
MYL6B,-0.0783513591899343
MT-ATP8,-0.0785495337805067
FNDC3B,-0.0786321580039981
STAT3,-0.078731996141336
USP24,-0.0790257638322345
EXOC4,-0.0790904034254005
ASPSCR1,-0.0791399527385259
GATM,-0.0791487025664637
MIB1,-0.0792244006998111
KIF14,-0.0793564062075376
VPS35L,-0.0793721451940925
ACAT2,-0.0794906975063583
NDUFAF4,-0.0795528873745184
MINPP1,-0.0795830584564854
FAM177A1,-0.0797981497802205
ZMYM3,-0.0799693069068539
VPS36,-0.079986120626252
UQCRH,-0.0799964905278721
BID,-0.0801691292526492
TMEM41B,-0.0802469685630811
TPBG,-0.0802535868694463
PFDN1,-0.0802802280752708
HDAC7,-0.0804062544738713
TWF1,-0.0804107989714993
CHMP5,-0.0805144127261848
PEX1,-0.0805871113779162
LARS1,-0.0807796828489451
ENG,-0.0808177460564252
GORASP2,-0.0808295378279098
DCTN6,-0.0810172395361661
PPP1R9B,-0.0816229292212043
ASRGL1,-0.0819320765892293
YME1L1,-0.0822260111368252
FAM98B,-0.0823647022222715
MRPL12,-0.0827726785408913
THYN1,-0.0828074196877076
UBE4A,-0.0828710824979879
PACSIN2,-0.0834275998485872
ENPP4,-0.0835725345682938
TBL2,-0.0836143228677884
PTK2,-0.083698865132547
CCDC51,-0.0841122965030223
AGK,-0.0841210321245001
GBA1,-0.0841275843606439
SEC24B,-0.0841496775017916
PFKFB2,-0.0845729245950402
TTLL12,-0.0846755701455884
SLC34A3,-0.0851602198469408
CUX1,-0.085163309387152
ZMPSTE24,-0.0851636578887387
DIAPH2,-0.0852538686245303
WDR1,-0.0853679573426831
NAP1L4,-0.0854253368906512
RAI1,-0.0855804835870693
NHLRC2,-0.0855897725915113
PYGB,-0.0856490094624576
LIG4,-0.085732487087661
RAB3GAP2,-0.0857729902076976
MAVS,-0.086004942345042
CD47,-0.086292187455502
PITHD1,-0.086760265625081
ANAPC5,-0.0867713878550163
MSRA,-0.0868651983464197
NAMPT,-0.0873518816047678
TUBB3,-0.0874328162517592
RP1,-0.0877227875772171
NIBAN2,-0.0877398219585288
GALNT2,-0.0877411400572825
UNK,-0.087810120993133
FAM241B,-0.088042350111543
DCP1A,-0.0882365896348425
